Ð§¹û	ÊÇ·ñÇ°×º	ÎåÐÐÒªÇó	µÈ¼¶ÒªÇó	ÊôÐÔµ÷ÕûÀà±ð	²ÎÊý1×îÐ¡Öµ	²ÎÊý1×î´óÖµ	²ÎÊý2×îÐ¡Öµ	²ÎÊý2×î´óÖµ	²ÎÊý3×îÐ¡Öµ	²ÎÊý3×î´óÖµ	Ð§¹ûËµÃ÷
ÐÂµÖÏûÉËº¦9				237	45	45	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦10				237	50	50	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ1				271	1	1	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ2				271	2	2	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ3				271	3	3	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ4				271	4	4	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ5				271	5	5	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ6				271	6	6	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ7				271	7	7	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ8				271	8	8	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ9				271	9	9	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ10				271	10	10	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À1				263	2	2	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À2				263	4	4	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À3				263	6	6	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À4				263	8	8	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À5				263	10	10	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À6				263	12	12	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À7				263	14	14	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À8				263	16	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À9				263	18	18	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À10				263	20	20	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À1				264	2	2	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À2				264	4	4	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À3				264	6	6	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À4				264	8	8	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À5				264	10	10	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À6				264	12	12	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À7				264	14	14	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À8				264	16	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À9				264	18	18	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À10				264	20	20	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À1				265	2	2	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À2				265	4	4	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À3				265	6	6	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À4				265	8	8	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À5				265	10	10	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À6				265	12	12	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À7				265	14	14	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À8				265	16	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À9				265	18	18	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À10				265	20	20	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À1				266	2	2	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À2				266	4	4	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À3				266	6	6	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À4				266	8	8	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À5				266	10	10	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À6				266	12	12	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À7				266	14	14	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À8				266	16	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À9				266	18	18	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À10				266	20	20	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À1				267	2	2	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À2				267	4	4	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À3				267	6	6	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À4				267	8	8	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À5				267	10	10	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À6				267	12	12	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À7				267	14	14	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À8				267	16	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À9				267	18	18	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À10				267	20	20	-1	-1	0	0	0
ÐÂÀ×·À£¨60£©				229	60	60	-1	-1	0	0	0
ÐÂÆÕ·À£¨60£©				231	60	60	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦75				237	75	75	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É55				243	55	55	-1	-1	0	0	0
¸ñµ²£¨5£©				226	5	5	-1	-1	0	0	0
ÖØ»÷£¨5£©				227	5	5	-1	-1	0	0	0
³Ù»ºÊ±¼ä£¨100£©				106	100	100	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(1¼¶)				246	250	250	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(2¼¶)				246	500	500	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(3¼¶)				246	750	750	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(4¼¶)				246	1000	1000	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(5¼¶)				246	1250	1250	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(6¼¶)				246	1500	1500	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(7¼¶)				246	1750	1750	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(8¼¶)				246	2000	2000	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(9¼¶)				246	2250	2250	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(10¼¶)				246	2500	2500	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(1¼¶)				247	250	250	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(2¼¶)				247	500	500	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(3¼¶)				247	750	750	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(4¼¶)				247	1000	1000	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(5¼¶)				247	1250	1250	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(6¼¶)				247	1500	1500	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(7¼¶)				247	1750	1750	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(8¼¶)				247	2000	2000	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(9¼¶)				247	2250	2250	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(10¼¶)				247	2500	2500	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó1%				276	1	1	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó2%				276	2	2	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó3%				276	3	3	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó4%				276	4	4	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó5%				276	5	5	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó6%				276	6	6	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó7%				276	7	7	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó8%				276	8	8	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó9%				276	9	9	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó10%				276	10	10	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦2%				277	2	2	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦4%				277	4	4	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦6%				277	6	6	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦8%				277	8	8	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦10%				277	10	10	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦12%				277	12	12	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦14%				277	14	14	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦16%				277	16	16	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦18%				277	18	18	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦20%				277	20	20	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó1%				278	1	1	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó2%				278	2	2	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó3%				278	3	3	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó4%				278	4	4	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó5%				278	5	5	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó6%				278	6	6	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó7%				278	7	7	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó8%				278	8	8	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó9%				278	9	9	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó10%				278	10	10	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦2%				279	2	2	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦4%				279	4	4	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦6%				279	6	6	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦8%				279	8	8	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦10%				279	10	10	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦12%				279	12	12	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦14%				279	14	14	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦16%				279	16	16	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦18%				279	18	18	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦20%				279	20	20	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó1%				280	1	1	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó2%				280	2	2	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó3%				280	3	3	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó4%				280	4	4	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó5%				280	5	5	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó6%				280	6	6	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó7%				280	7	7	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó8%				280	8	8	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó9%				280	9	9	-1	-1	0	0	0
¶ÔË®ÏµµÄÉËº¦Ôö¼Ó10%				280	10	10	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦2%				281	2	2	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦4%				281	4	4	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦6%				281	6	6	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦8%				281	8	8	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦10%				281	10	10	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦12%				281	12	12	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦14%				281	14	14	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦16%				281	16	16	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦18%				281	18	18	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦20%				281	20	20	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó1%				282	1	1	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó2%				282	2	2	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó3%				282	3	3	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó4%				282	4	4	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó5%				282	5	5	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó6%				282	6	6	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó7%				282	7	7	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó8%				282	8	8	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó9%				282	9	9	-1	-1	0	0	0
¶Ô»ðÏµÉËº¦Ôö¼Ó10%				282	10	10	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦2%				283	2	2	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦4%				283	4	4	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦6%				283	6	6	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦8%				283	8	8	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦10%				283	10	10	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦12%				283	12	12	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦14%				283	14	14	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦16%				283	16	16	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦18%				283	18	18	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦20%				283	20	20	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó1%				284	1	1	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó2%				284	2	2	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó3%				284	3	3	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó4%				284	4	4	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó5%				284	5	5	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó6%				284	6	6	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó7%				284	7	7	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó8%				284	8	8	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó9%				284	9	9	-1	-1	0	0	0
¶ÔÍÁÏµÉËº¦Ôö¼Ó10%				284	10	10	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦2%				285	2	2	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦4%				285	4	4	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦6%				285	6	6	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦8%				285	8	8	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦10%				285	10	10	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦12%				285	12	12	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦14%				285	14	14	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦16%				285	16	16	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦18%				285	18	18	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦20%				285	20	20	-1	-1	0	0	0
Ô¶³Ì·´µ¯1				120	3	5	-1	-1	0	0	0
Ô¶³Ì·´µ¯2				120	5	8	-1	-1	0	0	0
Ô¶³Ì·´µ¯3				120	1	1	-1	-1	0	0	0
Ô¶³Ì·´µ¯4				120	1	1	-1	-1	0	0	0
Ô¶³Ì·´µ¯5				120	1	1	-1	-1	0	0	0
ÐÂÉúÃü%1				234	5	10	-1	-1	0	0	0
ÐÂÉúÃü%2				234	10	15	-1	-1	0	0	0
ÐÂÉúÃü%3				234	1	1	-1	-1	0	0	0
ÐÂÉúÃü%4				234	1	1	-1	-1	0	0	0
ÐÂÉúÃü%5				234	1	1	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô1				164	3	5	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô2				164	5	7	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô3				164	1	1	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô4				164	1	1	-1	-1	0	0	0
Ëõ¶Ì¶¾·¢¼ä¸ô5				164	1	1	-1	-1	0	0	0
ÖØ»÷1				227	1	2	-1	-1	0	0	0
ÖØ»÷2				227	2	3	-1	-1	0	0	0
ÖØ»÷3				227	1	1	-1	-1	0	0	0
ÖØ»÷4				227	1	1	-1	-1	0	0	0
ÖØ»÷5				227	1	1	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä1				161	10	20	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä2				161	20	30	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä3				161	1	1	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä4				161	1	1	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä5				161	1	1	-1	-1	0	0	0
¼ÓÉîÉËº¦1				269	10	15	-1	-1	0	0	0
¼ÓÉîÉËº¦2				269	15	25	-1	-1	0	0	0
¼ÓÉîÉËº¦3				269	1	1	-1	-1	0	0	0
¼ÓÉîÉËº¦4				269	1	1	-1	-1	0	0	0
¼ÓÉîÉËº¦5				269	1	1	-1	-1	0	0	0
µÖÏû¸ñµ²1				270	1	3	-1	-1	0	0	0
µÖÏû¸ñµ²2				270	2	5	-1	-1	0	0	0
µÖÏû¸ñµ²3				270	1	1	-1	-1	0	0	0
µÖÏû¸ñµ²4				270	1	1	-1	-1	0	0	0
µÖÏû¸ñµ²5				270	1	1	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ1				261	1	3	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ2				261	2	5	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ3				261	1	1	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ4				261	1	1	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ5				261	1	1	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä1				220	5	15	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä2				220	10	20	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä3				220	1	1	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä4				220	1	1	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä5				220	1	1	-1	-1	0	0	0
ºÚÉñÍ·¿ø¼¼ÄÜ				139	2	2	-1	-1	1249	1249	0
ºÚÉñ»¤Íó¼¼ÄÜ				139	2	2	-1	-1	1251	1251	0
ºÚÉñµÀÅÛ¼¼ÄÜ				139	2	2	-1	-1	1253	1253	0
ºÚÉñÐ¬×Ó¼¼ÄÜ				139	2	2	-1	-1	1255	1255	0
ºÚÉñÑü´ø¼¼ÄÜ				139	2	2	-1	-1	1257	1257	0
ÐÂÉúÃü£¨999£©				233	999	999	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨999£©				235	999	999	-1	-1	0	0	0
ÆÕ¿¹65				231	65	65	-1	-1	0	0	0
¶¾¿¹65				228	65	65	-1	-1	0	0	0
±ù¿¹65				232	65	65	-1	-1	0	0	0
»ð¿¹65				230	65	65	-1	-1	0	0	0
À×¿¹65				229	65	65	-1	-1	0	0	0
ÖÐ¶¾Ê±¼ä90				108	90	90	-1	-1	0	0	0
³Ù»ºÊ±¼ä90				106	90	90	-1	-1	0	0	0
ÔÎÑ£Ê±¼ä90				110	90	90	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ(20)				190	20	20	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨48£©				243	48	48	-1	-1	0	0	0
´ò»÷»Ø¸´71				245	76	76	-1	-1	0	0	0
µÖÏûÉËº¦65				237	65	65	-1	-1	0	0	0
ÅÜËÙ80%				111	80	80	-1	-1	0	0	0
ºÚÉñÍ·¿ø¼¼ÄÜ				139	1	1	-1	-1	1249	1249	0
ºÚÉñ»¤Íó¼¼ÄÜ				139	1	1	-1	-1	1251	1251	0
ºÚÉñµÀÅÛ¼¼ÄÜ				139	1	1	-1	-1	1253	1253	0
ºÚÉñÐ¬×Ó¼¼ÄÜ				139	1	1	-1	-1	1255	1255	0
ºÚÉñÑü´ø¼¼ÄÜ				139	1	1	-1	-1	1257	1257	0
ÐÂÉúÃü£¨888£©				233	888	888	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨888£©				235	888	888	-1	-1	0	0	0
ÆÕ¿¹60				231	60	60	-1	-1	0	0	0
¶¾¿¹60				228	60	60	-1	-1	0	0	0
±ù¿¹60				232	60	60	-1	-1	0	0	0
»ð¿¹60				230	60	60	-1	-1	0	0	0
À×¿¹60				229	60	60	-1	-1	0	0	0
ÖÐ¶¾Ê±¼ä88				108	88	88	-1	-1	0	0	0
³Ù»ºÊ±¼ä88				106	88	88	-1	-1	0	0	0
ÔÎÑ£Ê±¼ä88				110	88	88	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ(16)				190	16	16	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨45£©				243	45	45	-1	-1	0	0	0
´ò»÷»Ø¸´71				245	71	71	-1	-1	0	0	0
µÖÏûÉËº¦60				237	60	60	-1	-1	0	0	0
ÅÜËÙ80%				111	80	80	-1	-1	0	0	0
ºÚÉñÍ·¿ø¼¼ÄÜ				139	1	1	-1	-1	1249	1249	0
ºÚÉñ»¤Íó¼¼ÄÜ				139	1	1	-1	-1	1251	1251	0
ºÚÉñµÀÅÛ¼¼ÄÜ				139	1	1	-1	-1	1253	1253	0
ºÚÉñÐ¬×Ó¼¼ÄÜ				139	1	1	-1	-1	1255	1255	0
ºÚÉñÑü´ø¼¼ÄÜ				139	1	1	-1	-1	1257	1257	0
ÐÂÉúÃü£¨740£©				233	740	740	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨740£©				235	740	740	-1	-1	0	0	0
ÆÕ¿¹55				231	55	55	-1	-1	0	0	0
¶¾¿¹55				228	55	55	-1	-1	0	0	0
±ù¿¹55				232	55	55	-1	-1	0	0	0
»ð¿¹55				230	55	55	-1	-1	0	0	0
À×¿¹55				229	55	55	-1	-1	0	0	0
ÖÐ¶¾Ê±¼ä80				108	80	80	-1	-1	0	0	0
³Ù»ºÊ±¼ä80				106	80	80	-1	-1	0	0	0
ÔÎÑ£Ê±¼ä80				110	80	80	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ(13)				190	13	13	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨35£©				243	35	35	-1	-1	0	0	0
´ò»÷»Ø¸´69				245	69	69	-1	-1	0	0	0
µÖÏûÉËº¦55				237	55	55	-1	-1	0	0	0
ÅÜËÙ75%				111	75	75	-1	-1	0	0	0
½£×Ú×Ü¾ö				139	1	1	-1	-1	1349	1349	0
½ðÑãºá¿Õ				139	1	1	-1	-1	1351	1351	0
ÌìÉðµ¹Ðü				139	1	1	-1	-1	1355	1355	0
²ÔËÉÓ­¿Í				139	1	1	-1	-1	1360	1360	0
¶áÃüÁ¬»·ÈýÏÉ½£				139	1	1	-1	-1	1364	1364	0
Æø¹á³¤ºç				139	1	1	-1	-1	1379	1379	0
Çå·çËÍË¬				139	1	1	-1	-1	1372	1372	0
ÁúÐý½£Æø				139	1	1	-1	-1	1376	1376	0
Ä¦ÔÆ½£Æø				139	1	1	-1	-1	1380	1380	0
ÅüÊ¯ÆÆÓñ				139	1	1	-1	-1	1382	1382	0
½£×Ú×Ü¾ö				139	2	2	-1	-1	1349	1349	0
½ðÑãºá¿Õ				139	2	2	-1	-1	1351	1351	0
ÌìÉðµ¹Ðü				139	2	2	-1	-1	1355	1355	0
²ÔËÉÓ­¿Í				139	2	2	-1	-1	1360	1360	0
¶áÃüÁ¬»·ÈýÏÉ½£				139	2	2	-1	-1	1364	1364	0
Æø¹á³¤ºç				139	2	2	-1	-1	1379	1379	0
Çå·çËÍË¬				139	2	2	-1	-1	1372	1372	0
ÁúÐý½£Æø				139	2	2	-1	-1	1376	1376	0
Ä¦ÔÆ½£Æø				139	2	2	-1	-1	1380	1380	0
ÅüÊ¯ÆÆÓñ				139	2	2	-1	-1	1382	1382	0
½£×Ú×Ü¾ö				139	3	3	-1	-1	1349	1349	0
½ðÑãºá¿Õ				139	3	3	-1	-1	1351	1351	0
ÌìÉðµ¹Ðü				139	3	3	-1	-1	1355	1355	0
²ÔËÉÓ­¿Í				139	3	3	-1	-1	1360	1360	0
¶áÃüÁ¬»·ÈýÏÉ½£				139	3	3	-1	-1	1364	1364	0
Æø¹á³¤ºç				139	3	3	-1	-1	1379	1379	0
Çå·çËÍË¬				139	3	3	-1	-1	1372	1372	0
ÁúÐý½£Æø				139	3	3	-1	-1	1376	1376	0
Ä¦ÔÆ½£Æø				139	3	3	-1	-1	1380	1380	0
ÅüÊ¯ÆÆÓñ				139	3	3	-1	-1	1382	1382	0
Ô¶³Ì·´µ¯1				120	5	5	-1	-1	0	0	0
